rowId,clientOrderId,amt,qty,type,disName,response,updateDate,updator,returnUrl,moneyType,payId,merchantOrderNo,status,moneyAccount,moneyTypeExtend,icpRequestData
1134,16730745879710967,660,1,ENTIRE,尾款,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":660.0,""TokenLife"":""2031-04-30"",""MerchantOrderNo"":""16730752564490222_100"",""TradeNo"":""23010715073715673"",""CheckCode"":""81FFB62967435396F2ADEDC8FD8E1F5CEEA6FF4974F7E4E944CDD27DD7FC178C"",""RespondCode"":""00"",""Auth"":""627408"",""AuthDate"":""20230107"",""AuthTime"":""150737"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""122.116.120.170"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3104"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""23010715073715673"",""MerchantOrderNo"":""16730752564490222_100""}",20230107150736,newepay,https://test.mofuntravel.com.tw/client/#/returnMotoSelectPayType?clientOrderId=16730745879710967&nowDistance=0&storeId=37&carNo=EQT-0751&ecoNo=61882022116&price=660&costPrice=660&discount=0&deposit=0&returnPrice=0&isrPrice=100&invoiceAmt=660&vatNo=&companyTitle=&carrierNum=,CREDIT,16730745879710967_100,16730752564490222_100,SUCCESS,9001,1111,
1135,16730769475850332,180,1,ENTIRE,尾款,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":180.0,""TokenLife"":""2031-04-30"",""MerchantOrderNo"":""16730775928300303_100"",""TradeNo"":""23010715463311046"",""CheckCode"":""DBD76C6FF6DA4A8E81E164708CA72E1EBB9CEA698455283C356A3F30D8D19F3F"",""RespondCode"":""00"",""Auth"":""627474"",""AuthDate"":""20230107"",""AuthTime"":""154633"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""122.116.120.170"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3104"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""23010715463311046"",""MerchantOrderNo"":""16730775928300303_100""}",20230107154632,newepay,https://test.mofuntravel.com.tw/client/#/returnMotoSelectPayType?clientOrderId=16730769475850332&nowDistance=0&storeId=37&carNo=EQT-0751&ecoNo=61882022116&price=180&costPrice=180&discount=0&deposit=0&returnPrice=0&isrPrice=100&invoiceAmt=180&vatNo=&companyTitle=&carrierNum=,CREDIT,16730769475850332_100,16730775928300303_100,SUCCESS,9001,1111,
1136,16733480080320774,660,1,ENTIRE,尾款,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":660.0,""TokenLife"":""2031-04-30"",""MerchantOrderNo"":""16733485489380195_100"",""TradeNo"":""23011019023074107"",""CheckCode"":""89CEFF0704BFCBE5969C6C164F31572CD07B7B59BC3620F2B4A34075F43D7829"",""RespondCode"":""00"",""Auth"":""636732"",""AuthDate"":""20230110"",""AuthTime"":""190230"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""122.116.120.170"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3104"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""23011019023074107"",""MerchantOrderNo"":""16733485489380195_100""}",20230110190228,newepay,https://test.mofuntravel.com.tw/client/#/returnMotoSelectPayType?clientOrderId=16733480080320774&nowDistance=0&storeId=37&carNo=EPS-7806&ecoNo=20226188002&price=660&costPrice=660&discount=0&deposit=0&returnPrice=0&isrPrice=100&invoiceAmt=660&vatNo=&companyTitle=&carrierNum=,CREDIT,16733480080320774_100,16733485489380195_100,SUCCESS,9001,1111,
1137,16734176837890948,660,1,ENTIRE,尾款,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":660.0,""TokenLife"":""2031-04-30"",""MerchantOrderNo"":""16734179919070777_100"",""TradeNo"":""23011114195208682"",""CheckCode"":""B37C1AB33F67F439112440F5454A585C57922B9FEE74E1E7B151CFD128163752"",""RespondCode"":""00"",""Auth"":""639636"",""AuthDate"":""20230111"",""AuthTime"":""141952"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""122.116.120.170"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3104"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""23011114195208682"",""MerchantOrderNo"":""16734179919070777_100""}",20230111141951,newepay,https://test.mofuntravel.com.tw/client/#/returnMotoSelectPayType?clientOrderId=16734176837890948&nowDistance=0&storeId=37&carNo=EQT-0750&ecoNo=61882022119&price=660&costPrice=660&discount=0&deposit=0&returnPrice=0&isrPrice=100&invoiceAmt=660&vatNo=&companyTitle=&carrierNum=,CREDIT,16734176837890948_100,16734179919070777_100,SUCCESS,9001,1111,
1138,16735027887230608,200,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20230112140959,Wesley,,CASH,16735027887230608_100,16735027887230608_100,SUCCESS,14,,
1139,16735038387850139,200,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20230112143120,Wesley,,CASH,16735038387850139_100,16735038387850139_100,SUCCESS,14,,
1140,16735170757480629,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220205093736,hui,,CASH,16735170757480629_500,16735170757480629_500,SUCCESS,22,,
1141,16735169500290027,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220116053633,hui,,CASH,16735169500290027_500,16735169500290027_500,SUCCESS,22,,
1142,16735168683970639,110,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220123033341,hui,,CASH,16735168683970639_500,16735168683970639_500,SUCCESS,22,,
1143,16735168308670945,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220102062951,hui,,CASH,16735168308670945_500,16735168308670945_500,SUCCESS,22,,
1144,16735167786930167,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220102054200,hui,,CASH,16735167786930167_500,16735167786930167_500,SUCCESS,22,,
1145,16735162368120821,1520,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220101061920,hui,,CASH,16735162368120821_500,16735162368120821_500,SUCCESS,22,,
1146,16735151402730013,220,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220119013022,hui,,CASH,16735151402730013_500,16735151402730013_500,SUCCESS,22,,
1147,16735170063630838,1950,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220102034522,hui,,CASH,16735170063630838_500,16735170063630838_500,SUCCESS,22,,
1148,16735333126100676,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220208041119,hui,,CASH,16735333126100676_500,16735333126100676_500,SUCCESS,22,,
1149,16735335101810470,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220216092337,hui,,CASH,16735335101810470_500,16735335101810470_500,SUCCESS,22,,
1150,16735336773970916,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220225102529,hui,,CASH,16735336773970916_500,16735336773970916_500,SUCCESS,22,,
1151,16735339770450317,2390,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220227023447,hui,,CASH,16735339770450317_500,16735339770450317_500,SUCCESS,22,,
1152,16735341671830619,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220301094733,hui,,CASH,16735341671830619_500,16735341671830619_500,SUCCESS,22,,
1153,16735343345100910,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220308054300,hui,,CASH,16735343345100910_500,16735343345100910_500,SUCCESS,22,,
1154,16735344728080815,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220318060046,hui,,CASH,16735344728080815_500,16735344728080815_500,SUCCESS,22,,
1155,16735346458350654,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220325112949,hui,,CASH,16735346458350654_500,16735346458350654_500,SUCCESS,22,,
1156,16735348408330465,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220331104827,hui,,CASH,16735348408330465_500,16735348408330465_500,SUCCESS,22,,
1157,16735390458640852,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220101103335,hui,,CASH,16735390458640852_500,16735390458640852_500,SUCCESS,22,,
1158,16735393979160547,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220105080318,hui,,CASH,16735393979160547_500,16735393979160547_500,SUCCESS,22,,
1159,16735395116090981,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220105123033,hui,,CASH,16735395116090981_500,16735395116090981_500,SUCCESS,22,,
1160,16735396451090860,550,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220112021129,hui,,CASH,16735396451090860_500,16735396451090860_500,SUCCESS,22,,
1161,16735401048130527,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220101063200,hui,,CASH,16735401048130527_500,16735401048130527_500,SUCCESS,27,,
1162,16735402776470233,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220101120950,hui,,CASH,16735402776470233_500,16735402776470233_500,SUCCESS,27,,
1163,16735404539900106,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220106065840,hui,,CASH,16735404539900106_500,16735404539900106_500,SUCCESS,27,,
1164,16735405765960080,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220106120722,hui,,CASH,16735405765960080_500,16735405765960080_500,SUCCESS,27,,
1165,16735409852670535,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220113014944,hui,,CASH,16735409852670535_500,16735409852670535_500,SUCCESS,27,,
1166,16735411227680180,870,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220121030940,hui,,CASH,16735411227680180_500,16735411227680180_500,SUCCESS,27,,
1167,16735412316790501,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220127062813,hui,,CASH,16735412316790501_500,16735412316790501_500,SUCCESS,27,,
1168,16735413777090585,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220206115943,hui,,CASH,16735413777090585_500,16735413777090585_500,SUCCESS,27,,
1169,16735416565620876,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220208111819,hui,,CASH,16735416565620876_500,16735416565620876_500,SUCCESS,27,,
1170,16735418290720437,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220214070500,hui,,CASH,16735418290720437_500,16735418290720437_500,SUCCESS,27,,
1171,16735420214880410,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220214070800,hui,,CASH,16735420214880410_500,16735420214880410_500,SUCCESS,27,,
1172,16735423561320259,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220221054321,hui,,CASH,16735423561320259_500,16735423561320259_500,SUCCESS,27,,
1173,16735425258790639,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220303060500,hui,,CASH,16735425258790639_500,16735425258790639_500,SUCCESS,27,,
1174,16735427548000779,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220310030040,hui,,CASH,16735427548000779_500,16735427548000779_500,SUCCESS,27,,
1175,16735428801400657,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220315091554,hui,,CASH,16735428801400657_500,16735428801400657_500,SUCCESS,27,,
1176,16735430339000451,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220316092300,hui,,CASH,16735430339000451_500,16735430339000451_500,SUCCESS,27,,
1177,16735431615450104,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220317060248,hui,,CASH,16735431615450104_500,16735431615450104_500,SUCCESS,27,,
1178,16735432937460349,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220324123442,hui,,CASH,16735432937460349_500,16735432937460349_500,SUCCESS,27,,
1179,16735434482680829,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220330093138,hui,,CASH,16735434482680829_500,16735434482680829_500,SUCCESS,27,,
1180,16735436047010655,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220101120516,hui,,CASH,16735436047010655_500,16735436047010655_500,SUCCESS,40,,
1181,16735437749630375,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220103110223,hui,,CASH,16735437749630375_500,16735437749630375_500,SUCCESS,40,,
1182,16735440185390535,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220110120149,hui,,CASH,16735440185390535_500,16735440185390535_500,SUCCESS,40,,
1183,16735441470690661,220,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220120044723,hui,,CASH,16735441470690661_500,16735441470690661_500,SUCCESS,40,,
1184,16735443130080957,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220127091056,hui,,CASH,16735443130080957_500,16735443130080957_500,SUCCESS,40,,
1185,16735445261470970,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220205094000,hui,,CASH,16735445261470970_500,16735445261470970_500,SUCCESS,40,,
1186,16735446337270222,1410,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220212124733,hui,,CASH,16735446337270222_500,16735446337270222_500,SUCCESS,40,,
1187,16735447814260092,440,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220221012120,hui,,CASH,16735447814260092_500,16735447814260092_500,SUCCESS,40,,
1188,16735449297460440,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220227024300,hui,,CASH,16735449297460440_500,16735449297460440_500,SUCCESS,40,,
1189,16735450963760973,220,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220301111300,hui,,CASH,16735450963760973_500,16735450963760973_500,SUCCESS,40,,
1190,16735453245450256,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220310040800,hui,,CASH,16735453245450256_500,16735453245450256_500,SUCCESS,40,,
1191,16735454676760470,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220311120418,hui,,CASH,16735454676760470_500,16735454676760470_500,SUCCESS,40,,
1192,16735456719440320,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220318045423,hui,,CASH,16735456719440320_500,16735456719440320_500,SUCCESS,40,,
1193,16735457863550448,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220322022938,hui,,CASH,16735457863550448_500,16735457863550448_500,SUCCESS,40,,
1194,16735459016510815,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220331104750,hui,,CASH,16735459016510815_500,16735459016510815_500,SUCCESS,40,,
1195,16735809928880815,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220101124728,hui,,CASH,16735809928880815_50,,SUCCESS,41,,
1196,16735811859260953,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220101125142,hui,,CASH,16735811859260953_50,,SUCCESS,41,,
1197,16735813016060843,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220104152000,hui,,CASH,16735813016060843_50,,SUCCESS,41,,
1198,16735813016060843,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220107062824,hui,,CASH,16735813016060843_500,16735813016060843_500,SUCCESS,41,,
1199,16735814193670388,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220108093000,hui,,CASH,16735814193670388_50,,SUCCESS,41,,
1200,16735814193670388,110,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220109094236,hui,,CASH,16735814193670388_500,16735814193670388_500,SUCCESS,41,,
1201,16735818847860882,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220116105000,hui,,CASH,16735818847860882_50,,SUCCESS,41,,
1202,16735818847860882,550,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220117025816,hui,,CASH,16735818847860882_500,16735818847860882_500,SUCCESS,41,,
1203,16735825903740792,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220127090800,hui,,CASH,16735825903740792_50,,SUCCESS,41,,
1204,16735831093500981,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220206114956,hui,,CASH,16735831093500981_50,,SUCCESS,41,,
1205,16735832526850243,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220209092816,hui,,CASH,16735832526850243_50,,SUCCESS,41,,
1206,16735833634160002,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220215175000,hui,,CASH,16735833634160002_50,,SUCCESS,41,,
1207,16735833634160002,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220217061433,hui,,CASH,16735833634160002_500,16735833634160002_500,SUCCESS,41,,
1208,16735835295050983,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220221012700,hui,,CASH,16735835295050983_50,,SUCCESS,41,,
1209,16735844744900101,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220226060700,hui,,CASH,16735844744900101_50,,SUCCESS,41,,
1210,16735845940230576,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220228135000,hui,,CASH,16735845940230576_50,,SUCCESS,41,,
1211,16735845940230576,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220302115600,hui,,CASH,16735845940230576_500,16735845940230576_500,SUCCESS,41,,
1212,16735847200770330,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220313101433,hui,,CASH,16735847200770330_50,,SUCCESS,41,,
1213,16735848385050616,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220314122331,hui,,CASH,16735848385050616_50,,SUCCESS,41,,
1214,16735849816790106,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220321025500,hui,,CASH,16735849816790106_50,,SUCCESS,41,,
1215,16735888960410032,650,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220327055953,hui,,CASH,16735888960410032_50,,SUCCESS,41,,
1216,16735908021840176,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220405095645,hui,,CASH,16735908021840176_500,16735908021840176_500,SUCCESS,22,,
1217,16735910178870512,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220414044500,hui,,CASH,16735910178870512_500,16735910178870512_500,SUCCESS,22,,
1218,16735911880090801,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220420051233,hui,,CASH,16735911880090801_500,16735911880090801_500,SUCCESS,22,,
1219,16735921239670904,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220428011246,hui,,CASH,16735921239670904_500,16735921239670904_500,SUCCESS,22,,
1220,16735922791510555,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220428011246,hui,,CASH,16735922791510555_500,16735922791510555_500,SUCCESS,22,,
1221,16735924663520082,1950,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220507105544,hui,,CASH,16735924663520082_500,16735924663520082_500,SUCCESS,22,,
1222,16735926501340461,440,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220517124124,hui,,CASH,16735926501340461_500,16735926501340461_500,SUCCESS,22,,
1223,16735927979840141,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220528063844,hui,,CASH,16735927979840141_500,16735927979840141_500,SUCCESS,22,,
1224,16735943912060955,110,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220528035216,hui,,CASH,16735943912060955_500,16735943912060955_500,SUCCESS,22,,
1225,16735956282360007,1950,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220603071818,hui,,CASH,16735956282360007_500,16735956282360007_500,SUCCESS,22,,
1226,16735957877940506,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220608062134,hui,,CASH,16735957877940506_500,16735957877940506_500,SUCCESS,22,,
1227,16735961140800208,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220617022331,hui,,CASH,16735961140800208_500,16735961140800208_500,SUCCESS,22,,
1228,16735962334460593,550,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220629113149,hui,,CASH,16735962334460593_500,16735962334460593_500,SUCCESS,22,,
1229,16735966949950387,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220404100017,hui,,CASH,16735966949950387_500,16735966949950387_500,SUCCESS,27,,
1230,16735968530820383,1740,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220404020800,hui,,CASH,16735968530820383_500,16735968530820383_500,SUCCESS,27,,
1231,16735982464200979,550,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220412034824,hui,,CASH,16735982464200979_500,16735982464200979_500,SUCCESS,27,,
1232,16735984278830110,440,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220425023919,hui,,CASH,16735984278830110_500,16735984278830110_500,SUCCESS,27,,
1233,16735987769210592,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220506041616,hui,,CASH,16735987769210592_500,16735987769210592_500,SUCCESS,27,,
1234,16735989804970054,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220508095537,hui,,CASH,16735989804970054_500,16735989804970054_500,SUCCESS,27,,
1235,16735991538870105,220,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220522020043,hui,,CASH,16735991538870105_500,16735991538870105_500,SUCCESS,27,,
1236,16735992750780730,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220605103600,hui,,CASH,16735992750780730_500,16735992750780730_500,SUCCESS,27,,
1237,16735994891070253,220,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220609061829,hui,,CASH,16735994891070253_500,16735994891070253_500,SUCCESS,27,,
1238,16736001617130612,330,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220614030453,hui,,CASH,16736001617130612_500,16736001617130612_500,SUCCESS,27,,
1239,16736002922980675,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220619104216,hui,,CASH,16736002922980675_500,16736002922980675_500,SUCCESS,27,,
1240,16736004118830408,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220621094600,hui,,CASH,16736004118830408_500,16736004118830408_500,SUCCESS,27,,
1241,16736005572730672,330,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220626051000,hui,,CASH,16736005572730672_500,16736005572730672_500,SUCCESS,27,,
1242,16736007356000629,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220407100455,hui,,CASH,16736007356000629_500,16736007356000629_500,SUCCESS,40,,
1243,16736009426020643,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220404063600,hui,,CASH,16736009426020643_500,16736009426020643_500,SUCCESS,40,,
1244,16736010481800373,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220409105822,hui,,CASH,16736010481800373_500,16736010481800373_500,SUCCESS,40,,
1245,16736011726200527,1200,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220418051130,hui,,CASH,16736011726200527_500,16736011726200527_500,SUCCESS,40,,
1246,16736014165710132,1300,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220508044800,hui,,CASH,16736014165710132_500,16736014165710132_500,SUCCESS,40,,
1247,16736013084270825,550,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220429033313,hui,,CASH,16736013084270825_500,16736013084270825_500,SUCCESS,40,,
1248,16736015525210798,1740,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220522060154,hui,,CASH,16736015525210798_500,16736015525210798_500,SUCCESS,40,,
1249,16736035388220855,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220530092728,hui,,CASH,16736035388220855_500,16736035388220855_500,SUCCESS,40,,
1250,16736036692820502,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220606094732,hui,,CASH,16736036692820502_500,16736036692820502_500,SUCCESS,40,,
1251,16736038403160700,440,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220615051344,hui,,CASH,16736038403160700_500,16736038403160700_500,SUCCESS,40,,
1252,16736040567490999,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220623101513,hui,,CASH,16736040567490999_500,16736040567490999_500,SUCCESS,40,,
1253,16736046137650195,440,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220627024232,hui,,CASH,16736046137650195_500,16736046137650195_500,SUCCESS,40,,
1254,16736047927310993,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220404122000,hui,,CASH,16736047927310993_50,,SUCCESS,41,,
1255,16736047927310993,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220405115849,hui,,CASH,16736047927310993_500,16736047927310993_500,SUCCESS,41,,
1256,16736049523010629,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220407140000,hui,,CASH,16736049523010629_50,,SUCCESS,41,,
1257,16736049523010629,980,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220408055500,hui,,CASH,16736049523010629_500,16736049523010629_500,SUCCESS,41,,
1258,16736051808770732,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220411114000,hui,,CASH,16736051808770732_50,,SUCCESS,41,,
1259,16736051808770732,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220412101345,hui,,CASH,16736051808770732_500,16736051808770732_500,SUCCESS,41,,
1260,16736052993170246,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220423163000,hui,,CASH,16736052993170246_50,,SUCCESS,41,,
1261,16736052993170246,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220424041900,hui,,CASH,16736052993170246_500,16736052993170246_500,SUCCESS,41,,
1262,16736053981460063,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220507155000,hui,,CASH,16736053981460063_50,,SUCCESS,41,,
1263,16736053981460063,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220508121926,hui,,CASH,16736053981460063_500,16736053981460063_500,SUCCESS,41,,
1264,16736055221600542,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220520183000,hui,,CASH,16736055221600542_50,,SUCCESS,41,,
1265,16736055221600542,1190,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220522102042,hui,,CASH,16736055221600542_500,16736055221600542_500,SUCCESS,41,,
1266,16736056311250613,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220521093000,hui,,CASH,16736056311250613_50,,SUCCESS,41,,
1267,16736056311250613,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220522090651,hui,,CASH,16736056311250613_500,16736056311250613_500,SUCCESS,41,,
1268,16736057619650537,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220605122000,hui,,CASH,16736057619650537_50,,SUCCESS,41,,
1269,16736057619650537,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220605065500,hui,,CASH,16736057619650537_500,16736057619650537_500,SUCCESS,41,,
1270,16736058813380792,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220613130000,hui,,CASH,16736058813380792_50,,SUCCESS,41,,
1271,16736058813380792,220,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220613034600,hui,,CASH,16736058813380792_500,16736058813380792_500,SUCCESS,41,,
1272,16736059750010989,110,1,PREPAY,預付,"{""Status"":""SUCCESS""}",20220622111000,hui,,CASH,16736059750010989_50,,SUCCESS,41,,
1273,16736059750010989,540,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220622045853,hui,,CASH,16736059750010989_500,16736059750010989_500,SUCCESS,41,,
1274,16736078146010680,760,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220702110219,hui,,CASH,16736078146010680_500,16736078146010680_500,SUCCESS,22,,
1275,16736079673300449,650,1,ENTIRE,尾款,"{""Status"":""SUCCESS""}",20220704120834,hui,,CASH,16736079673300449_500,16736079673300449_500,SUCCESS,22,,
